,ID,性別,年齢区分,婚姻有無,扶養家族,利用月数,電話ｻｰﾋﾞｽ,電話回線数,ｲﾝﾀｰﾈｯﾄｻｰﾋﾞｽ,ｾｷｭﾘﾃｨｻｰﾋﾞｽ,ﾊﾞｯｸｱｯﾌﾟｻｰﾋﾞｽ,機器予防ｻｰﾋﾞｽ,ﾃｸﾆｶﾙｻﾎﾟｰﾄ,ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(TV),ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(映画),契約形態,請求書,支払方法,月額支払額,通算支払額,解約
240,7989-CHGTL,1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,1,1,19.6,19.6,1
241,0336-KXKFK,1,0,0,0,72,0,0,1,1,0,1,1,1,1,2,1,3,61.2,4390.25,0
242,2657-ALMWY,2,1,1,0,26,1,1,2,0,1,0,0,0,1,0,0,0,84.95,2169.75,1
243,9378-FXTIZ,2,0,1,0,54,1,2,1,0,0,0,0,1,1,1,1,3,70.15,3715.65,1
244,9477-LGWQI,1,0,1,1,70,1,1,1,1,1,1,0,1,1,2,1,3,80.15,5600.15,0
245,4717-GHADL,2,0,0,0,50,1,2,1,0,1,0,1,1,1,2,1,1,79.6,4024.2,0
246,8896-BQTTI,1,0,0,0,1,1,2,0,2,2,2,2,2,2,0,1,1,25.0,25.0,0
247,9537-JALFH,1,0,1,1,69,1,1,0,2,2,2,2,2,2,2,0,2,19.9,1356.7,0
248,4952-YSOGZ,2,0,1,1,4,1,2,2,0,0,0,0,0,1,0,1,0,85.95,381.3,1
249,3511-BFTJW,1,0,1,1,72,0,0,1,1,1,1,0,0,0,2,0,3,38.5,2763.0,0
250,3606-TWKGI,1,1,0,0,13,1,2,2,0,1,1,0,1,1,0,1,0,106.9,1364.3,1
251,9705-IOVQQ,1,1,1,1,61,1,2,2,0,1,0,0,1,1,1,0,0,99.0,5969.3,0
252,0730-KOAVE,1,0,0,0,30,1,2,2,1,1,0,0,0,1,0,1,3,94.3,2679.7,0
253,7340-KEFQE,2,0,1,1,51,0,0,1,1,0,0,1,0,0,2,0,2,34.2,1782.0,0
254,3258-SYSWS,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,2,113.8,7845.8,0
255,5456-ITGIC,1,1,1,0,72,0,0,1,1,1,1,1,1,1,2,1,3,64.45,4641.1,0
256,2637-FKFSY,2,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,1,46.1,130.15,0
257,1734-ZMNTZ,2,0,1,1,11,1,2,0,2,2,2,2,2,2,2,0,1,25.0,300.7,0
258,1345-GKDZZ,1,0,0,1,6,1,1,0,2,2,2,2,2,2,0,0,1,19.55,128.6,0
259,6771-XWBDM,2,0,1,0,57,1,2,2,0,1,1,0,1,1,0,1,3,104.5,5921.35,1
260,3030-ZKIWL,1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,1,20.05,20.05,0
261,7951-QKZPL,2,0,1,1,33,1,2,0,2,2,2,2,2,2,2,1,1,24.5,740.3,1
262,9518-IMLHK,1,0,0,0,31,1,1,1,1,1,1,1,1,0,0,1,2,72.45,2156.25,0
263,6845-RGTYS,2,0,1,0,47,1,2,2,1,1,1,0,1,0,0,1,0,98.75,4533.7,1
264,2107-FBPTK,2,1,0,0,30,1,2,2,0,1,1,0,1,1,0,1,0,104.1,3121.1,0
265,0970-ETWGE,1,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,0,89.55,89.55,1
266,7190-XHTWJ,2,0,0,0,38,1,1,0,2,2,2,2,2,2,1,0,1,19.3,755.5,0
267,1684-FLBGS,2,0,1,1,23,1,2,1,0,1,0,1,1,0,0,1,3,69.5,1652.1,0
268,5196-SGOAK,2,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,0,75.7,75.7,1
269,8992-OBVDG,1,0,0,0,21,1,1,1,0,0,1,0,0,1,0,0,1,61.65,1393.6,0
270,5229-DTFYB,2,0,0,0,41,1,1,2,0,1,0,1,1,1,2,1,2,98.8,3959.15,0
271,0537-QYZZN,1,1,1,1,24,1,2,2,1,0,0,0,0,0,0,1,0,79.85,1857.75,0
272,0221-NAUXK,1,0,0,1,10,1,1,0,2,2,2,2,2,2,1,1,2,19.95,219.5,0
273,5542-DHSXL,2,0,1,0,4,1,1,1,1,1,0,0,0,0,0,0,1,54.7,235.05,0
274,0239-OXEXL,2,0,0,0,46,1,2,2,1,1,0,0,0,0,0,0,1,84.25,3847.6,0
275,5133-POWUA,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,45.8,45.8,0
276,6458-CYIDZ,2,1,0,0,5,1,1,2,1,1,0,0,0,0,0,0,0,80.7,374.8,0
277,9337-SRRNI,1,0,0,1,66,1,2,0,2,2,2,2,2,2,2,1,3,25.3,1673.8,0
278,3318-NMQXL,1,0,0,0,3,1,1,2,0,0,0,0,1,1,0,1,0,92.0,266.8,0
279,8152-UOBNY,2,1,0,0,50,1,2,2,0,1,0,1,1,1,1,1,0,106.8,5347.95,0
280,7762-ONLJY,2,0,1,1,6,1,1,0,2,2,2,2,2,2,1,0,1,19.7,94.45,0
281,8092-NLTGF,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,2,24.75,1777.6,0
282,3873-WOSBC,1,0,1,0,67,1,2,0,2,2,2,2,2,2,2,0,3,25.6,1784.9,0
283,0384-LPITE,1,0,0,0,40,0,0,1,1,1,1,0,1,1,1,0,3,62.05,2511.55,0
284,4369-NYSCF,1,0,0,0,56,1,1,1,0,1,0,1,1,1,1,1,2,75.75,4284.65,0
285,9944-HKVVB,2,0,0,0,3,1,1,2,0,1,0,0,1,1,0,1,0,95.1,307.4,1
286,9592-ERDKV,1,0,1,0,37,1,2,1,1,0,1,0,1,1,1,0,1,79.25,2911.8,0
287,3683-QKIUE,2,0,0,0,6,1,1,1,0,0,0,1,0,0,0,1,2,50.8,288.05,1
288,2722-JMONI,2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,49.55,49.55,1
289,3489-HHPFY,2,0,1,0,2,1,2,2,0,0,0,0,1,0,0,1,0,84.05,134.05,0
290,8628-MFKAX,2,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,3,116.75,8277.05,0
291,9258-CNWAC,2,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,3,113.65,8166.8,0
292,0557-ASKVU,2,0,1,1,18,1,1,1,0,0,1,1,0,0,1,1,3,54.4,957.1,0
293,4797-AXPXK,2,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,60.0,60.0,1
294,3806-YAZOV,2,0,0,0,3,1,1,0,2,2,2,2,2,2,0,0,1,18.8,56.0,0
295,8450-UYIBU,2,1,0,0,35,0,0,1,0,0,1,0,1,0,0,1,0,39.85,1434.6,0
296,4226-KKDON,1,0,0,0,8,1,1,1,0,1,0,1,1,0,0,1,0,66.65,520.95,0
297,8591-TKMZH,1,0,1,1,59,1,2,2,1,1,0,1,1,1,2,1,1,111.1,6555.2,0
298,8749-CLJXC,1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,1,20.05,20.05,0
299,9572-WUKSB,1,0,1,0,3,0,0,1,0,0,0,1,0,0,0,1,0,29.9,92.25,0
300,1666-JZPZT,1,0,0,0,27,1,2,1,0,0,0,0,0,0,0,0,1,49.0,1291.35,0
301,5174-RNGBH,2,0,0,0,9,1,1,1,0,1,0,1,1,0,0,0,1,66.25,620.55,1
302,6408-WHTEF,1,0,1,1,72,1,2,1,1,1,1,1,1,1,2,1,1,89.4,6376.55,0
303,4822-NGOCH,2,0,0,0,13,1,2,2,0,1,1,0,0,0,0,1,0,84.45,1058.6,1
304,8646-JCOMS,2,0,1,0,66,1,2,2,0,1,1,1,0,0,1,1,2,90.55,6130.95,0
305,7823-JSOAG,1,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,0,74.5,217.45,0
306,5666-MBJPT,1,0,0,0,65,1,2,0,2,2,2,2,2,2,2,1,2,25.1,1725.0,0
307,7964-ZRKKG,1,0,1,0,67,1,2,2,0,1,0,0,1,0,1,1,2,88.4,5798.3,0
308,9947-OTFQU,1,1,0,0,15,1,1,2,0,1,0,0,0,0,0,1,0,74.4,1074.3,1
309,6234-PFPXL,1,0,1,0,22,1,2,2,1,0,0,1,1,0,0,0,3,95.9,2234.95,0
310,3938-YFPXD,1,0,0,0,72,1,2,1,1,0,1,1,1,1,2,0,3,84.3,5997.1,0
311,7880-XSOJX,1,0,0,0,4,0,0,1,1,1,0,1,0,0,0,0,1,42.4,146.4,0
312,4184-VODJZ,1,0,1,1,63,1,2,2,0,1,0,0,0,1,1,1,0,91.35,5764.7,0
313,6969-MVBAI,2,1,0,0,9,1,2,2,0,0,1,0,1,0,0,1,0,90.1,816.8,0
314,9839-ETQOE,1,0,0,1,43,0,0,1,1,1,1,0,0,0,0,1,0,40.45,1912.85,0
315,5583-SXDAG,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,70.0,70.0,1
316,5680-LQOGP,2,0,0,0,68,1,1,1,1,1,1,1,1,1,2,1,3,82.45,5646.6,0
317,0709-TVGUR,2,1,0,0,9,1,2,2,0,0,0,0,0,0,0,1,0,74.55,622.9,1
318,9824-BEMCV,1,0,1,1,17,1,1,2,0,0,0,0,0,0,0,1,0,69.0,1149.65,1
319,9415-TPKRV,2,0,1,1,8,1,2,1,0,1,0,0,0,0,0,0,0,55.75,446.8,0
320,5803-NQJZO,1,0,1,0,72,1,2,1,1,1,1,1,0,0,2,1,2,67.8,4804.65,0
321,3452-FLHYD,1,0,1,0,25,1,1,0,2,2,2,2,2,2,1,1,2,20.95,495.15,0
322,1971-DTCZB,2,0,1,0,72,1,2,1,1,1,1,1,1,1,2,1,2,90.95,6468.6,0
323,1741-WTPON,1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,1,115.85,6567.9,0
324,2639-UGMAZ,1,1,0,0,71,0,0,1,1,1,0,0,1,1,1,1,0,56.45,3985.35,0
325,8313-KTIHG,1,0,0,0,4,1,1,1,0,0,0,1,1,0,0,1,0,61.3,249.4,0
326,3604-WLABM,2,0,0,0,10,1,1,1,0,0,1,1,0,0,0,0,0,54.25,583.0,0
327,9938-PRCVK,2,0,1,1,41,1,1,0,2,2,2,2,2,2,2,0,2,19.7,804.25,0
328,0380-ZCSBI,1,0,0,0,10,1,1,0,2,2,2,2,2,2,0,0,3,20.0,198.7,0
329,0129-QMPDR,1,0,1,1,44,1,1,0,2,2,2,2,2,2,1,1,2,20.5,865.05,0
330,1644-IRKSF,2,0,1,1,33,1,1,2,0,0,1,0,1,1,1,1,0,93.8,3124.5,1
331,1465-VINDH,2,0,1,1,10,1,2,2,0,1,1,0,1,1,0,1,3,102.1,1068.85,1
332,7537-CBQUZ,1,1,0,0,63,1,2,2,1,1,1,0,1,1,0,1,2,109.4,7031.45,0
333,2672-HUYVI,2,0,0,0,6,1,1,2,0,0,0,0,1,1,0,1,0,91.1,455.3,1
334,8738-JOKAR,2,0,0,0,42,1,1,1,1,1,0,1,0,1,1,1,1,67.7,2882.25,0
335,2233-TXSIU,1,0,1,1,17,0,0,1,1,0,1,0,1,0,1,0,3,44.45,792.15,0
336,7242-EDTYC,1,0,0,1,44,1,1,0,2,2,2,2,2,2,2,0,2,19.55,819.95,0
337,3397-AVTKU,1,0,0,0,43,1,1,1,0,1,0,0,0,1,2,1,0,60.0,2548.55,0
338,7055-VKGDA,1,0,0,0,54,1,1,2,1,1,0,1,1,1,1,1,3,105.4,5643.4,1
339,2391-SOORI,1,0,0,1,4,1,1,1,1,0,0,0,0,0,0,0,0,49.35,219.65,1
340,0320-JDNQG,1,0,1,1,23,1,1,2,1,0,0,1,1,1,0,1,0,99.85,2331.3,1
341,6910-HADCM,2,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,76.35,76.35,1
342,5519-NPHVG,2,0,0,0,12,1,2,2,0,0,0,0,1,1,0,1,0,94.2,1046.1,1
343,2424-WVHPL,1,1,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,74.7,74.7,0
344,4072-IPYLT,2,0,1,1,36,1,1,1,1,0,0,0,0,0,0,0,3,51.05,1815.0,0
345,6188-UXBBR,2,0,1,0,38,1,1,0,2,2,2,2,2,2,1,1,3,20.25,814.75,0
346,0607-MVMGC,1,0,1,1,45,1,2,1,0,1,1,0,1,1,1,0,3,78.75,3600.65,0
347,1139-WUOAH,1,0,0,0,57,0,0,1,0,0,1,1,1,1,2,0,3,53.35,3090.05,0
348,8083-YTZES,1,0,0,0,4,1,2,2,0,0,0,0,0,0,0,1,0,74.35,265.35,1
349,6135-OZQVA,2,0,0,0,7,1,2,1,1,0,0,0,0,0,0,1,0,53.65,404.35,0
350,8017-UVSZU,2,0,1,0,40,1,2,1,0,1,0,0,0,0,0,0,3,56.6,2379.1,0
351,4137-JOPHL,2,0,0,0,50,1,1,2,0,0,1,1,0,1,2,1,2,89.7,4304.5,0
352,8015-IHCGW,2,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,0,115.5,8425.15,0
353,5956-YHHRX,1,1,0,0,21,1,2,2,0,1,1,0,1,1,0,1,0,104.35,2271.85,0
354,5073-WXOYN,2,0,0,0,60,0,0,1,0,1,0,0,1,1,0,1,0,50.8,3027.4,1
355,9917-KWRBE,2,0,1,1,41,1,2,1,1,1,1,0,1,0,1,1,3,78.35,3211.2,0
356,6849-WLEYG,1,0,0,1,1,1,1,0,2,2,2,2,2,2,0,0,1,19.75,19.75,1
357,2829-HYVZP,1,0,0,0,29,1,1,0,2,2,2,2,2,2,1,1,1,19.8,572.2,0
358,8597-CTXVJ,1,0,0,1,70,1,2,1,1,1,0,1,0,0,1,0,2,64.95,4551.5,0
359,1078-TDCRN,2,1,1,0,3,0,0,1,0,1,0,0,0,0,0,1,0,30.75,82.85,0
360,3677-IYRBF,2,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,30.4,78.65,1
361,8761-NSOBC,1,0,0,0,44,1,1,2,0,1,0,1,1,1,0,0,0,100.55,4398.15,1
362,4282-YMKNA,2,0,0,0,9,1,2,2,0,0,0,0,0,0,0,1,0,74.75,706.6,1
363,0670-KDOMA,2,0,0,0,1,1,1,0,2,2,2,2,2,2,0,1,1,20.25,20.25,0
364,4816-LXZYW,2,0,0,0,23,1,2,2,0,1,0,0,0,0,0,1,0,79.15,1676.95,1
365,4849-PYRLQ,2,1,0,0,56,1,2,1,1,0,1,1,0,1,2,0,2,73.25,4054.2,0
366,5993-JSUWV,2,0,0,0,66,1,1,1,1,1,1,0,0,0,2,1,2,61.15,4017.45,0
367,8309-PPCED,2,0,1,0,72,1,2,2,0,1,1,1,1,1,2,1,2,110.45,7982.5,0
368,9332-GYWLO,2,0,1,1,6,1,1,1,0,0,0,0,1,0,0,0,0,54.85,355.1,0
369,1304-BCCFO,1,0,1,0,9,1,1,1,0,0,1,0,1,1,0,1,1,70.05,564.4,0
370,1436-ZMJAN,2,0,1,0,10,1,1,1,0,0,1,0,1,1,0,1,3,67.8,653.15,0
371,3129-AAQOU,2,0,1,1,19,1,2,0,2,2,2,2,2,2,2,0,1,25.6,485.9,0
372,5150-LJNSR,1,0,1,1,31,1,2,2,1,0,1,0,1,0,1,0,2,98.05,3082.1,0
373,4351-QLCSU,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,3,55.0,55.0,1
374,3211-ILJTT,1,0,1,0,17,1,1,2,0,0,0,0,0,0,0,1,2,70.4,1214.05,1
375,1459-QNFQT,1,0,1,1,70,0,0,1,1,0,1,1,1,1,2,0,2,59.5,4144.8,0
376,9137-NOQKA,1,1,0,0,2,1,1,0,2,2,2,2,2,2,0,0,0,19.2,37.2,0
377,2777-PHDEI,2,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,78.05,78.05,1
378,4692-NNQRU,2,0,1,0,21,1,1,2,0,0,1,1,0,0,1,0,0,79.2,1742.45,0
379,5780-INQIK,2,0,0,0,8,1,1,1,0,0,0,1,0,0,0,0,0,49.4,408.25,0
380,7733-UDMTP,2,1,0,0,57,0,0,1,0,1,1,0,1,1,0,1,0,55.0,3094.05,0
381,7876-DNYAP,2,0,1,1,69,1,1,0,2,2,2,2,2,2,2,0,3,19.8,1436.95,0
382,6860-YRJZP,1,1,0,0,9,1,2,2,0,0,0,0,0,0,0,1,0,74.05,678.45,0
383,6710-HSJRD,1,0,1,0,61,1,2,2,0,1,1,1,1,1,0,1,0,114.1,7132.15,0
384,0042-RLHYP,2,0,1,1,69,1,1,0,2,2,2,2,2,2,2,0,2,19.7,1396.9,0
385,7450-NWRTR,1,1,0,0,12,1,2,2,0,0,1,0,1,1,0,1,0,99.45,1200.15,1
386,7789-HKSBS,2,1,1,0,42,1,2,2,1,0,1,0,1,1,1,1,2,105.2,4599.15,0
387,2408-WITXK,2,1,0,0,10,0,0,1,0,0,0,0,0,1,0,1,0,34.7,329.8,1
388,2657-VPXTA,2,0,1,1,10,1,1,2,0,0,0,0,1,1,0,1,0,88.85,929.45,0
389,8634-MPHTR,1,1,1,0,47,1,2,2,0,0,1,0,1,1,0,1,0,100.05,4871.05,1
390,4550-EVXNY,2,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,69.65,69.65,1
391,9670-BPNXF,2,0,0,0,45,1,1,1,1,1,0,1,0,0,1,1,3,62.55,2796.45,0
392,9776-OJUZI,2,1,0,0,65,1,2,2,0,1,1,0,1,0,0,1,2,95.45,6223.3,0
393,6131-JLWZM,2,0,0,0,13,1,1,0,2,2,2,2,2,2,0,1,1,20.3,275.4,0
394,2320-YKQBO,2,0,0,0,7,1,1,0,2,2,2,2,2,2,0,0,1,19.3,144.95,0
395,4191-XOVOM,1,0,0,0,63,1,2,2,0,1,0,1,1,1,0,0,0,105.4,6713.2,0
396,5997-OPVFA,1,0,1,0,72,1,2,1,1,1,1,1,1,1,2,1,2,89.05,6254.45,0
397,8197-BFWVU,2,0,1,1,72,1,2,1,1,1,1,1,1,1,2,1,2,93.25,6688.95,0
398,8875-AKBYH,1,1,0,0,20,1,2,2,0,0,0,0,1,0,0,1,0,84.35,1745.2,0
399,2041-JIJCI,2,0,0,0,5,1,2,1,0,1,0,0,0,1,0,1,0,64.0,370.25,0
400,9578-FOMUK,1,0,0,1,15,1,2,0,2,2,2,2,2,2,0,1,0,24.8,324.15,0
401,9746-MDMBK,1,0,1,1,47,1,2,2,1,1,1,1,1,1,1,1,2,113.45,5317.8,0
402,7814-LEEVE,2,0,1,0,1,1,1,0,2,2,2,2,2,2,0,1,2,20.3,20.3,0
403,3635-QQRQD,1,0,0,0,62,1,1,0,2,2,2,2,2,2,2,1,3,20.05,1201.65,0
404,2400-FEQME,1,0,1,1,55,1,1,0,2,2,2,2,2,2,2,0,1,20.5,1177.95,0
405,1029-QFBEN,1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,1,19.55,19.55,1
406,4816-OKWNX,1,0,1,1,50,1,1,2,0,1,1,1,1,1,1,1,2,103.4,5236.4,0
407,6897-UUBNU,1,0,0,0,29,1,1,2,0,1,0,1,1,0,0,0,1,89.65,2623.65,0
408,0924-BJCRC,2,1,1,0,60,1,2,2,0,1,0,0,0,1,0,0,0,89.45,5294.6,0
409,9027-TMATR,2,0,1,0,43,1,1,1,1,0,1,1,1,1,2,1,0,78.8,3460.3,0
410,1120-BMWUB,2,0,0,0,16,1,1,1,0,1,0,1,0,0,0,1,1,53.9,834.15,1
411,3672-YITQD,1,1,1,0,36,1,2,2,0,0,0,0,0,1,0,1,0,84.1,3021.6,1
412,2952-QAYZF,1,0,0,0,5,1,2,2,0,1,1,0,0,0,0,1,0,85.3,424.15,1
413,3727-JEZTU,2,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,1,20.4,20.4,0
414,9278-VZKCD,2,1,1,0,52,1,2,2,1,1,1,0,1,1,0,1,0,109.1,5647.95,0
415,9667-EQRXU,2,1,0,0,30,0,0,1,0,0,1,0,1,0,0,1,0,40.3,1172.95,1
416,9648-BCHKM,2,0,1,1,18,1,2,0,2,2,2,2,2,2,2,1,3,24.65,471.35,0
417,1958-RNRKS,1,0,1,0,30,1,2,1,0,0,0,0,0,0,0,0,0,49.9,1441.95,0
418,0410-IPFTY,2,0,1,0,31,1,1,2,0,1,0,0,0,1,0,1,2,83.85,2674.15,0
419,7159-NOKYQ,1,0,1,0,67,1,2,2,0,1,1,0,0,1,2,1,0,93.15,6368.2,0
420,7047-FWEYA,2,0,1,0,46,1,2,2,0,1,0,1,1,1,1,1,0,103.15,4594.65,0
421,3387-PLKUI,2,0,1,1,13,1,1,0,2,2,2,2,2,2,0,0,1,18.8,251.25,0
422,0991-BRRFB,1,0,0,0,18,1,1,1,1,0,0,0,0,0,0,0,0,49.4,874.8,1
423,5168-MSWXT,1,0,1,1,8,1,1,2,0,0,1,0,1,1,0,1,0,94.75,759.55,0
424,9040-KZVWO,1,0,0,0,26,1,1,2,0,1,0,0,0,0,1,0,2,75.5,2018.1,0
425,7094-MSZAO,1,0,1,1,10,1,1,0,2,2,2,2,2,2,0,1,3,20.05,218.5,0
426,2164-SOQXL,2,0,1,1,20,1,1,0,2,2,2,2,2,2,0,0,1,20.05,406.05,0
427,4403-BWPAY,1,0,0,0,14,1,2,0,2,2,2,2,2,2,1,1,3,24.8,321.7,0
428,8080-DDEMJ,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,45.1,45.1,1
429,3422-GALYP,1,0,0,0,2,1,2,2,0,1,0,0,0,0,0,1,0,79.45,145.15,0
430,4741-WWJQZ,2,0,1,0,2,1,1,2,1,0,0,1,0,0,0,1,0,80.15,194.55,0
431,1936-UAFEH,2,0,0,0,68,1,2,2,1,1,0,1,1,1,2,0,3,110.25,7279.35,0
432,2081-KJSQF,1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,1,1,20.25,20.25,0
433,2466-FCCPT,2,0,1,1,20,1,1,0,2,2,2,2,2,2,1,0,2,19.7,395.6,0
434,6131-FOYAS,1,0,0,0,35,1,2,1,1,0,1,0,0,0,0,1,0,59.6,2094.9,0
435,7649-PHJVR,1,0,0,0,11,1,1,0,2,2,2,2,2,2,1,0,1,19.5,226.8,0
436,1163-ONYEY,1,0,1,1,41,1,2,1,1,1,1,0,1,0,0,1,3,74.55,3023.55,0
437,0032-PGELS,2,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2,30.5,30.5,1
438,8495-PRWFH,2,1,0,0,42,1,2,1,0,0,1,0,0,0,0,0,0,55.65,2421.75,0
439,6016-NXBNJ,1,0,0,0,35,1,1,0,2,2,2,2,2,2,1,1,1,19.15,638.0,0
440,2798-NYLMZ,1,0,1,0,71,1,2,2,1,0,1,1,1,1,2,1,3,108.55,7616.0,0
441,4291-TPNFG,1,0,1,0,72,1,2,1,1,1,1,1,0,1,2,1,2,82.3,5980.55,0
442,8992-CEUEN,2,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,0,18.85,18.85,0
443,9488-HGMJH,2,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,71.15,71.15,1
444,3296-SILRA,2,1,1,0,1,1,1,2,0,1,0,0,0,0,0,1,1,76.4,76.4,1
445,1591-NFNLQ,1,0,0,0,51,1,2,2,0,0,1,0,0,0,0,0,3,80.0,4242.35,1
446,4828-FAZPK,2,0,1,1,16,1,2,2,0,1,0,0,0,0,0,1,3,79.95,1267.95,0
447,1496-GGSUK,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,25.7,25.7,1
448,1051-EQPZR,2,0,1,1,44,1,1,0,2,2,2,2,2,2,0,0,1,19.6,780.25,0
449,1536-YHDOE,1,0,1,1,17,1,2,1,1,0,0,1,0,0,1,1,1,62.1,1096.65,0
450,0811-GSDTP,2,0,0,1,13,0,0,1,0,1,0,0,0,0,0,0,0,30.15,382.2,0
451,0567-XRHCU,2,0,1,1,69,0,0,1,1,0,1,0,0,1,2,1,3,43.95,2960.1,0
452,2475-MROZF,1,0,0,0,30,1,2,2,1,1,1,1,0,0,0,1,3,95.0,2852.4,0
453,2923-ARZLG,1,0,1,1,0,1,1,0,2,2,2,2,2,2,1,1,1,19.7,0.0,0
454,5914-GXMDA,2,0,1,0,32,1,1,0,2,2,2,2,2,2,1,0,1,19.3,593.2,0
455,6617-WLBQC,2,0,1,1,23,1,2,2,1,0,0,0,0,0,1,0,3,81.85,1810.85,0
456,6652-YFFJO,2,0,0,0,11,1,1,1,0,0,0,0,1,1,0,1,0,64.9,716.1,0
457,3055-VTCGS,2,0,0,0,63,1,1,1,0,0,1,0,0,1,1,0,3,58.55,3503.5,0
458,9249-FXSCK,2,0,0,0,52,1,2,2,1,1,0,1,1,1,1,1,3,111.25,5916.45,1
459,1612-EOHDH,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,45.15,45.15,1
460,4248-QPAVC,2,1,1,0,17,1,2,2,1,0,1,0,0,0,0,1,2,85.35,1463.45,1
461,9558-IHEZX,2,0,0,0,71,1,2,2,1,1,1,0,1,1,2,1,3,106.75,7283.25,0
462,1790-NESIO,2,0,0,0,13,1,1,0,2,2,2,2,2,2,2,1,1,20.4,261.3,0
463,0419-YAAPX,1,0,1,0,49,1,1,2,0,1,0,0,1,0,0,1,3,85.3,4297.95,0
464,5825-XJOCM,1,0,0,1,48,1,2,1,1,1,1,0,0,0,1,1,2,64.4,3035.35,0
465,2673-CXQEU,2,1,0,0,56,1,2,2,1,1,1,0,1,1,1,0,0,110.5,6139.5,0
466,0871-OPBXW,2,0,0,0,2,1,1,0,2,2,2,2,2,2,0,1,1,20.05,39.25,0
467,9867-NNXLC,2,0,0,0,22,1,1,0,2,2,2,2,2,2,0,1,1,20.05,470.2,0
468,3841-NFECX,2,1,1,0,71,1,2,2,1,1,1,1,0,0,2,1,3,96.35,6766.95,0
469,0675-NCDYU,2,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,3,116.4,8543.25,0
470,5948-UJZLF,1,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,1,49.25,97.0,0
471,8946-BFWSG,1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,0,1,25.25,1573.05,0
472,8050-XGRVL,2,0,1,1,62,1,1,1,1,0,1,0,0,0,1,0,3,54.75,3425.35,0
473,8444-WRIDW,2,1,0,0,66,1,2,2,0,1,0,0,0,0,0,1,3,80.45,5224.35,1
474,4671-VJLCL,2,0,0,0,63,1,2,1,1,1,1,1,1,0,2,1,3,79.85,4861.45,0
475,5766-XQXMQ,2,0,0,0,29,1,1,1,1,1,1,0,0,1,0,1,2,68.85,1970.5,1
476,2480-JZOSN,2,0,1,0,1,1,1,0,2,2,2,2,2,2,0,1,1,20.65,20.65,0
477,0214-JHPFW,2,0,1,0,70,0,0,1,0,1,1,1,1,1,2,0,2,57.8,4039.3,0
478,5129-JLPIS,1,0,0,0,25,1,1,2,1,0,1,1,1,1,0,1,0,105.5,2686.05,0
479,3285-UCQVC,2,0,0,0,37,0,0,1,0,0,0,1,0,0,0,0,3,28.6,973.55,1
480,9068-FHQHD,2,0,1,1,40,1,1,0,2,2,2,2,2,2,2,0,2,20.15,777.35,0
481,1492-KGETH,1,0,1,1,70,1,2,1,1,1,1,1,0,1,1,0,2,78.35,5445.95,0
482,6670-MFRPK,1,0,1,1,69,1,2,2,0,0,1,0,0,0,2,1,3,79.2,5420.65,0
483,3084-DOWLE,2,0,1,0,72,1,2,1,1,1,1,1,1,1,2,0,2,92.0,6474.4,0
484,1794-SWWKL,1,0,1,1,15,1,2,1,0,0,1,1,0,0,0,1,2,59.65,867.1,0
485,5090-EMGTC,2,0,1,0,59,1,1,2,0,1,0,1,1,1,2,1,1,100.05,6034.85,0
