,ID,性別,年齢区分,婚姻有無,扶養家族,利用月数,電話ｻｰﾋﾞｽ,電話回線数,ｲﾝﾀｰﾈｯﾄｻｰﾋﾞｽ,ｾｷｭﾘﾃｨｻｰﾋﾞｽ,ﾊﾞｯｸｱｯﾌﾟｻｰﾋﾞｽ,機器予防ｻｰﾋﾞｽ,ﾃｸﾆｶﾙｻﾎﾟｰﾄ,ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(TV),ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(映画),契約形態,請求書,支払方法,月額支払額,通算支払額,解約
144,7925-PNRGI,女,非高齢者,既婚,あり,45,あり,複数回線,DSL,あり,あり,あり,あり,あり,なし,毎月更新,紙請求書,郵送小切手,81.3,3541.1,No
145,0396-UKGAI,男,非高齢者,未婚,あり,23,あり,1回線,DSL,なし,あり,なし,あり,なし,なし,毎月更新,電子請求書,口座引き落とし,55.3,1284.2,No
146,7677-SJJJK,男,非高齢者,既婚,あり,8,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,紙請求書,クレジットカード,19.9,153.95,No
147,9574-RKJIF,男,非高齢者,既婚,あり,30,あり,複数回線,Fiber optic,あり,あり,なし,なし,あり,なし,毎月更新,電子請求書,電子決済,94.4,2838.7,Yes
148,8461-EFQYM,女,非高齢者,未婚,なし,38,あり,複数回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,電子請求書,電子決済,24.25,914.4,No
149,2018-PZKMU,男,非高齢者,既婚,あり,9,あり,1回線,Fiber optic,なし,なし,あり,あり,あり,あり,毎月更新,紙請求書,電子決済,103.1,970.45,No
150,5442-XSDCW,男,非高齢者,既婚,あり,11,あり,1回線,Fiber optic,なし,なし,なし,なし,あり,なし,毎月更新,電子請求書,口座引き落とし,79.5,868.5,Yes
151,3190-ITQXP,女,非高齢者,既婚,あり,46,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,口座引き落とし,20.25,890.35,No
152,7279-NMVJC,女,非高齢者,未婚,なし,17,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,紙請求書,口座引き落とし,19.9,323.15,No
153,4086-WITJG,男,非高齢者,既婚,あり,71,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,クレジットカード,19.7,1301.1,No
154,2826-DXLQO,男,高齢者,既婚,なし,7,なし,電話契約なし,DSL,あり,なし,なし,なし,なし,なし,毎月更新,紙請求書,口座引き落とし,29.8,220.45,No
155,1215-EXRMO,男,非高齢者,既婚,なし,50,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,郵送小切手,20.55,1067.65,No
156,3466-RITXD,男,非高齢者,未婚,なし,26,あり,複数回線,Fiber optic,あり,あり,なし,なし,あり,なし,毎月更新,電子請求書,クレジットカード,92.4,2349.8,No
157,6077-BDPXA,女,非高齢者,未婚,なし,3,あり,1回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,70.15,194.2,No
158,4282-ACRXS,男,高齢者,既婚,なし,38,なし,電話契約なし,DSL,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,24.85,955.75,No
159,2219-MVUSO,男,非高齢者,未婚,なし,8,あり,1回線,DSL,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,郵送小切手,45.15,438.4,Yes
160,3347-YJZZE,男,非高齢者,既婚,あり,29,あり,複数回線,DSL,なし,あり,あり,なし,あり,あり,毎月更新,紙請求書,クレジットカード,80.1,2211.8,No
161,2024-BASKD,女,非高齢者,未婚,なし,1,あり,1回線,Fiber optic,なし,なし,あり,なし,なし,なし,毎月更新,電子請求書,郵送小切手,74.6,74.6,Yes
162,6656-GULJQ,男,非高齢者,既婚,あり,72,あり,複数回線,DSL,あり,なし,あり,あり,あり,あり,2年更新,電子請求書,クレジットカード,83.55,6093.3,No
163,8642-GVWRF,女,非高齢者,既婚,なし,2,あり,1回線,Fiber optic,なし,あり,あり,なし,なし,なし,毎月更新,紙請求書,口座引き落とし,79.7,165.0,Yes
164,7803-XOCCZ,女,非高齢者,既婚,あり,52,あり,1回線,Fiber optic,あり,なし,あり,あり,なし,なし,毎月更新,電子請求書,口座引き落とし,84.05,4326.8,No
165,1335-HQMKX,女,非高齢者,既婚,なし,72,あり,複数回線,Fiber optic,なし,あり,あり,なし,あり,あり,1年更新,電子請求書,電子決済,101.35,7323.15,No
166,8942-DBMHZ,男,非高齢者,未婚,なし,12,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,郵送小切手,20.45,255.35,No
167,2223-KAGMX,女,非高齢者,未婚,なし,15,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,口座引き落とし,19.4,289.3,Yes
168,2077-DDHJK,女,非高齢者,既婚,なし,68,あり,複数回線,DSL,あり,あり,あり,あり,なし,なし,2年更新,紙請求書,クレジットカード,70.9,4911.35,No
169,4826-TZEVA,女,非高齢者,未婚,なし,40,あり,1回線,Fiber optic,なし,あり,なし,なし,なし,なし,毎月更新,紙請求書,クレジットカード,74.8,2971.7,No
170,9940-RHLFB,女,非高齢者,未婚,なし,1,あり,1回線,Fiber optic,なし,なし,あり,なし,なし,なし,毎月更新,紙請求書,電子決済,75.3,75.3,Yes
171,8474-UMLNT,女,非高齢者,未婚,なし,13,あり,1回線,DSL,あり,あり,なし,あり,なし,あり,毎月更新,紙請求書,口座引き落とし,67.8,842.25,No
172,4817-QRJSX,女,非高齢者,未婚,なし,10,あり,複数回線,Fiber optic,なし,あり,なし,なし,なし,なし,毎月更新,電子請求書,クレジットカード,81.0,818.05,Yes
173,7570-WELNY,女,非高齢者,既婚,なし,68,あり,複数回線,Fiber optic,あり,あり,なし,なし,なし,なし,2年更新,電子請求書,口座引き落とし,84.7,5711.05,No
174,2703-AMTUL,男,非高齢者,既婚,あり,36,あり,1回線,DSL,あり,あり,なし,なし,なし,なし,1年更新,紙請求書,郵送小切手,53.65,1939.35,No
175,8999-YPYBV,男,非高齢者,既婚,あり,45,あり,1回線,DSL,あり,あり,あり,あり,あり,あり,2年更新,電子請求書,郵送小切手,84.35,3858.05,No
176,2731-GJRDG,女,非高齢者,未婚,なし,32,あり,複数回線,Fiber optic,あり,なし,あり,あり,あり,あり,1年更新,電子請求書,口座引き落とし,109.55,3608.0,No
177,3170-NMYVV,女,非高齢者,既婚,あり,50,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,口座引き落とし,20.15,930.9,No
178,5442-PPTJY,男,非高齢者,既婚,あり,12,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,郵送小切手,19.7,258.35,No
179,5298-GSTLM,女,高齢者,未婚,なし,60,あり,複数回線,Fiber optic,あり,なし,なし,なし,あり,あり,1年更新,電子請求書,口座引き落とし,101.4,6176.6,No
180,3858-VOBET,男,非高齢者,未婚,なし,23,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,74.95,1710.45,Yes
181,1925-GMVBW,女,非高齢者,未婚,なし,5,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,クレジットカード,20.55,96.1,No
182,8165-ZJRNM,女,非高齢者,既婚,あり,72,あり,複数回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,口座引き落とし,23.75,1679.25,No
183,6204-IEUXJ,女,非高齢者,未婚,なし,3,あり,1回線,Fiber optic,なし,なし,あり,あり,なし,なし,毎月更新,紙請求書,クレジットカード,80.1,217.55,Yes
184,3754-DXMRT,男,高齢者,未婚,なし,2,あり,1回線,DSL,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,44.15,92.65,Yes
185,7123-WQUHX,男,非高齢者,未婚,なし,38,あり,複数回線,Fiber optic,なし,なし,あり,あり,あり,なし,1年更新,紙請求書,口座引き落とし,95.0,3605.6,No
186,8974-OVACP,女,非高齢者,未婚,なし,1,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,郵送小切手,20.15,20.15,No
187,4378-BZYFP,男,非高齢者,未婚,なし,17,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,電子請求書,郵送小切手,20.5,365.8,No
188,5057-LCOUI,女,非高齢者,未婚,なし,39,なし,電話契約なし,DSL,なし,なし,あり,なし,あり,あり,毎月更新,電子請求書,電子決済,50.75,2011.4,Yes
189,4942-VZZOM,男,非高齢者,既婚,なし,64,あり,複数回線,DSL,あり,なし,なし,なし,あり,なし,1年更新,電子請求書,クレジットカード,66.15,4392.5,No
190,8111-BKVDS,女,非高齢者,未婚,なし,10,なし,電話契約なし,DSL,あり,あり,あり,なし,なし,なし,毎月更新,紙請求書,口座引き落とし,40.7,449.3,No
191,8676-TRMJS,男,非高齢者,未婚,なし,3,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,紙請求書,郵送小切手,75.0,209.1,Yes
192,3763-GCZHZ,男,非高齢者,既婚,なし,66,あり,複数回線,Fiber optic,なし,あり,なし,あり,あり,あり,1年更新,電子請求書,電子決済,104.05,6890.0,Yes
193,0181-RITDD,男,非高齢者,既婚,あり,62,あり,1回線,Fiber optic,あり,あり,あり,あり,あり,あり,2年更新,紙請求書,郵送小切手,108.15,6825.65,No
194,8194-PEEBY,女,非高齢者,既婚,あり,24,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,紙請求書,郵送小切手,19.9,533.5,No
195,5108-ADXWO,男,非高齢者,未婚,なし,11,あり,1回線,Fiber optic,あり,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,73.5,791.75,Yes
196,8780-RSYYU,女,非高齢者,未婚,なし,25,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,電子請求書,クレジットカード,19.2,532.1,No
197,8049-WJCLQ,男,非高齢者,既婚,あり,10,あり,1回線,DSL,なし,なし,あり,なし,あり,なし,毎月更新,紙請求書,郵送小切手,60.2,563.5,No
198,1251-KRREG,男,非高齢者,未婚,なし,2,あり,複数回線,DSL,なし,あり,なし,なし,なし,なし,毎月更新,電子請求書,郵送小切手,54.4,114.1,Yes
199,8624-GIOUT,女,非高齢者,未婚,なし,49,あり,複数回線,DSL,あり,あり,なし,なし,なし,なし,毎月更新,電子請求書,クレジットカード,59.75,2934.3,Yes
200,3261-CQXOL,女,非高齢者,既婚,あり,71,あり,複数回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,口座引き落とし,25.45,1813.35,No
201,8220-OCUFY,女,非高齢者,未婚,なし,21,あり,1回線,DSL,あり,なし,あり,あり,なし,なし,1年更新,電子請求書,電子決済,60.25,1258.35,No
202,6040-CGACY,女,非高齢者,未婚,なし,15,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,郵送小切手,19.6,299.4,No
203,2277-AXSDC,女,非高齢者,未婚,なし,32,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,紙請求書,口座引き落とし,19.75,624.15,No
204,5686-CMAWK,男,非高齢者,未婚,なし,17,あり,複数回線,Fiber optic,なし,なし,あり,あり,なし,なし,1年更新,紙請求書,電子決済,86.75,1410.25,No
205,6242-MBHPK,女,高齢者,既婚,なし,23,あり,1回線,Fiber optic,あり,なし,なし,なし,あり,あり,毎月更新,電子請求書,電子決済,95.1,2326.05,No
206,1951-IEYXM,男,非高齢者,既婚,あり,72,あり,複数回線,DSL,あり,あり,あり,あり,あり,あり,2年更新,電子請求書,クレジットカード,90.6,6441.85,No
207,2320-JRSDE,女,非高齢者,既婚,あり,1,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,電子請求書,電子決済,19.9,19.9,Yes
208,4419-UJMUS,男,非高齢者,既婚,あり,69,あり,複数回線,Fiber optic,なし,なし,なし,あり,あり,あり,2年更新,電子請求書,電子決済,99.35,6856.45,No
209,2664-XJZNO,男,非高齢者,既婚,あり,72,あり,1回線,Fiber optic,あり,なし,あり,あり,あり,あり,2年更新,電子請求書,クレジットカード,104.9,7559.55,No
210,6112-KTHFQ,女,非高齢者,未婚,なし,13,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,電子請求書,郵送小切手,19.3,279.3,No
211,6692-UDPJC,女,非高齢者,既婚,あり,14,あり,複数回線,Fiber optic,なし,なし,なし,あり,あり,なし,毎月更新,電子請求書,電子決済,91.65,1301.0,Yes
212,2146-EGVDT,男,非高齢者,既婚,あり,59,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,クレジットカード,19.3,1192.7,No
213,7968-QUXNS,男,非高齢者,未婚,なし,6,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,郵送小切手,18.95,110.15,No
